"SEXO","EDAD","PAIS","AÑO ESTIMACION","CODREGEO","REGION","CENSO AJUSTADO","RRAA_REGULAR","RRAA_IRREGULAR","RRAA_TOTAL","ESTIMACION"
"M","35 A 39","R. DOMINICANA",2018,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","8","2","","2",10
"M","35 A 39","R. DOMINICANA",2018,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","43","8","","8",51
"M","35 A 39","R. DOMINICANA",2018,17,"REGIÓN IGNORADA","","15","19","34",34
"M","35 A 39","R. DOMINICANA",2019,1,"ARICA Y PARINACOTA","16","5","","5",21
"M","35 A 39","R. DOMINICANA",2019,2,"TARAPACÁ","32","8","","8",40
"M","35 A 39","R. DOMINICANA",2019,3,"ANTOFAGASTA","24","1","","1",25
"M","35 A 39","R. DOMINICANA",2019,4,"ATACAMA","16","12","2","14",30
"M","35 A 39","R. DOMINICANA",2019,5,"COQUIMBO","44","6","3","9",53
"M","35 A 39","R. DOMINICANA",2019,6,"VALPARAÍSO","40","9","6","15",55
"M","35 A 39","R. DOMINICANA",2019,7,"METROPOLITANA DE SANTIAGO","1026","296","28","324",1350
"M","35 A 39","R. DOMINICANA",2019,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","10","7","2","9",19
"M","35 A 39","R. DOMINICANA",2019,9,"MAULE","6","2","","2",8
"M","35 A 39","R. DOMINICANA",2019,10,"ÑUBLE","3","1","2","3",6
"M","35 A 39","R. DOMINICANA",2019,11,"BIOBÍO","11","2","1","3",14
"M","35 A 39","R. DOMINICANA",2019,12,"LA ARAUCANÍA","6","","1","1",7
"M","35 A 39","R. DOMINICANA",2019,13,"LOS RÍOS","4","","","",4
"M","35 A 39","R. DOMINICANA",2019,14,"LOS LAGOS","12","10","","10",22
"M","35 A 39","R. DOMINICANA",2019,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","6","1","","1",7
"M","35 A 39","R. DOMINICANA",2019,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","49","5","1","6",55
"M","35 A 39","R. DOMINICANA",2019,17,"REGIÓN IGNORADA","","23","109","132",132
"M","35 A 39","R. DOMINICANA",2020,1,"ARICA Y PARINACOTA","15","6","","6",21
"M","35 A 39","R. DOMINICANA",2020,2,"TARAPACÁ","27","14","","14",41
"M","35 A 39","R. DOMINICANA",2020,3,"ANTOFAGASTA","28","2","","2",30
"M","35 A 39","R. DOMINICANA",2020,4,"ATACAMA","17","8","2","10",27
"M","35 A 39","R. DOMINICANA",2020,5,"COQUIMBO","46","7","5","12",58
"M","35 A 39","R. DOMINICANA",2020,6,"VALPARAÍSO","46","9","5","14",60
"M","35 A 39","R. DOMINICANA",2020,7,"METROPOLITANA DE SANTIAGO","990","329","20","349",1339
"M","35 A 39","R. DOMINICANA",2020,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","13","2","3","5",18
"M","35 A 39","R. DOMINICANA",2020,9,"MAULE","9","3","","3",12
"M","35 A 39","R. DOMINICANA",2020,10,"ÑUBLE","3","1","2","3",6
"M","35 A 39","R. DOMINICANA",2020,11,"BIOBÍO","10","7","2","9",19
"M","35 A 39","R. DOMINICANA",2020,12,"LA ARAUCANÍA","7","","1","1",8
"M","35 A 39","R. DOMINICANA",2020,13,"LOS RÍOS","4","","","",4
"M","35 A 39","R. DOMINICANA",2020,14,"LOS LAGOS","7","10","","10",17
"M","35 A 39","R. DOMINICANA",2020,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","4","2","","2",6
"M","35 A 39","R. DOMINICANA",2020,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","42","7","1","8",50
"M","35 A 39","R. DOMINICANA",2020,17,"REGIÓN IGNORADA","","7","98","105",105
"M","35 A 39","R. DOMINICANA",2021,1,"ARICA Y PARINACOTA","16","5","","5",21
"M","35 A 39","R. DOMINICANA",2021,2,"TARAPACÁ","23","17","","17",40
"M","35 A 39","R. DOMINICANA",2021,3,"ANTOFAGASTA","30","4","","4",34
"M","35 A 39","R. DOMINICANA",2021,4,"ATACAMA","21","9","1","10",31
"M","35 A 39","R. DOMINICANA",2021,5,"COQUIMBO","47","11","6","17",64
"M","35 A 39","R. DOMINICANA",2021,6,"VALPARAÍSO","47","7","7","14",61
"M","35 A 39","R. DOMINICANA",2021,7,"METROPOLITANA DE SANTIAGO","974","341","21","362",1336
"M","35 A 39","R. DOMINICANA",2021,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","15","1","3","4",19
"M","35 A 39","R. DOMINICANA",2021,9,"MAULE","7","5","1","6",13
"M","35 A 39","R. DOMINICANA",2021,10,"ÑUBLE","3","2","","2",5
"M","35 A 39","R. DOMINICANA",2021,11,"BIOBÍO","8","5","2","7",15
"M","35 A 39","R. DOMINICANA",2021,12,"LA ARAUCANÍA","5","1","2","3",8
"M","35 A 39","R. DOMINICANA",2021,13,"LOS RÍOS","3","3","1","4",7
"M","35 A 39","R. DOMINICANA",2021,14,"LOS LAGOS","8","14","","14",22
"M","35 A 39","R. DOMINICANA",2021,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","4","1","","1",5
"M","35 A 39","R. DOMINICANA",2021,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","35","10","1","11",46
"M","35 A 39","R. DOMINICANA",2021,17,"REGIÓN IGNORADA","","15","86","101",101
"M","35 A 39","R. DOMINICANA",2022,1,"ARICA Y PARINACOTA","19","5","","5",24
"M","35 A 39","R. DOMINICANA",2022,2,"TARAPACÁ","28","16","","16",44
"M","35 A 39","R. DOMINICANA",2022,3,"ANTOFAGASTA","31","5","","5",36
"M","35 A 39","R. DOMINICANA",2022,4,"ATACAMA","22","8","1","9",31
"M","35 A 39","R. DOMINICANA",2022,5,"COQUIMBO","45","14","4","18",63
"M","35 A 39","R. DOMINICANA",2022,6,"VALPARAÍSO","42","8","5","13",55
"M","35 A 39","R. DOMINICANA",2022,7,"METROPOLITANA DE SANTIAGO","980","333","18","351",1331
"M","35 A 39","R. DOMINICANA",2022,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","17","3","3","6",23
"M","35 A 39","R. DOMINICANA",2022,9,"MAULE","6","4","1","5",11
"M","35 A 39","R. DOMINICANA",2022,10,"ÑUBLE","2","3","","3",5
"M","35 A 39","R. DOMINICANA",2022,11,"BIOBÍO","8","3","2","5",13
"M","35 A 39","R. DOMINICANA",2022,12,"LA ARAUCANÍA","7","","2","2",9
"M","35 A 39","R. DOMINICANA",2022,13,"LOS RÍOS","1","1","","1",2
"M","35 A 39","R. DOMINICANA",2022,14,"LOS LAGOS","7","11","2","13",20
"M","35 A 39","R. DOMINICANA",2022,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","4","2","","2",6
"M","35 A 39","R. DOMINICANA",2022,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","36","12","1","13",49
"M","35 A 39","R. DOMINICANA",2022,17,"REGIÓN IGNORADA","","22","103","125",125
"M","35 A 39","URUGUAY",2018,1,"ARICA Y PARINACOTA","1","","","",1
"M","35 A 39","URUGUAY",2018,2,"TARAPACÁ","1","","","",1
"M","35 A 39","URUGUAY",2018,3,"ANTOFAGASTA","5","1","","1",6
"M","35 A 39","URUGUAY",2018,5,"COQUIMBO","4","","","",4
"M","35 A 39","URUGUAY",2018,6,"VALPARAÍSO","25","2","","2",27
"M","35 A 39","URUGUAY",2018,7,"METROPOLITANA DE SANTIAGO","227","5","","5",232
"M","35 A 39","URUGUAY",2018,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","6","1","","1",7
"M","35 A 39","URUGUAY",2018,9,"MAULE","7","","","",7
"M","35 A 39","URUGUAY",2018,10,"ÑUBLE","3","","","",3
"M","35 A 39","URUGUAY",2018,11,"BIOBÍO","10","","","",10
"M","35 A 39","URUGUAY",2018,12,"LA ARAUCANÍA","3","","","",3
"M","35 A 39","URUGUAY",2018,13,"LOS RÍOS","2","2","","2",4
"M","35 A 39","URUGUAY",2018,14,"LOS LAGOS","5","","","",5
"M","35 A 39","URUGUAY",2018,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","3","","","",3
"M","35 A 39","URUGUAY",2018,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","1","1","","1",2
"M","35 A 39","URUGUAY",2018,17,"REGIÓN IGNORADA","","8","","8",8
"M","35 A 39","URUGUAY",2019,1,"ARICA Y PARINACOTA","1","","","",1
"M","35 A 39","URUGUAY",2019,2,"TARAPACÁ","1","","","",1
"M","35 A 39","URUGUAY",2019,3,"ANTOFAGASTA","3","","","",3
"M","35 A 39","URUGUAY",2019,5,"COQUIMBO","5","1","","1",6
"M","35 A 39","URUGUAY",2019,6,"VALPARAÍSO","25","4","","4",29
"M","35 A 39","URUGUAY",2019,7,"METROPOLITANA DE SANTIAGO","201","14","","14",215
"M","35 A 39","URUGUAY",2019,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","7","","","",7
"M","35 A 39","URUGUAY",2019,9,"MAULE","8","1","","1",9
"M","35 A 39","URUGUAY",2019,10,"ÑUBLE","3","2","","2",5
"M","35 A 39","URUGUAY",2019,11,"BIOBÍO","11","3","","3",14
"M","35 A 39","URUGUAY",2019,12,"LA ARAUCANÍA","2","1","","1",3
"M","35 A 39","URUGUAY",2019,13,"LOS RÍOS","3","3","","3",6
"M","35 A 39","URUGUAY",2019,14,"LOS LAGOS","5","1","","1",6
"M","35 A 39","URUGUAY",2019,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","1","","","",1
"M","35 A 39","URUGUAY",2019,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","2","1","","1",3
"M","35 A 39","URUGUAY",2019,17,"REGIÓN IGNORADA","","6","1","7",7
"M","35 A 39","URUGUAY",2020,1,"ARICA Y PARINACOTA","1","","","",1
"M","35 A 39","URUGUAY",2020,2,"TARAPACÁ","1","","","",1
"M","35 A 39","URUGUAY",2020,3,"ANTOFAGASTA","4","2","","2",6
"M","35 A 39","URUGUAY",2020,5,"COQUIMBO","6","1","","1",7
"M","35 A 39","URUGUAY",2020,6,"VALPARAÍSO","23","3","","3",26
"M","35 A 39","URUGUAY",2020,7,"METROPOLITANA DE SANTIAGO","182","25","","25",207
"M","35 A 39","URUGUAY",2020,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","7","1","","1",8
"M","35 A 39","URUGUAY",2020,9,"MAULE","7","1","","1",8
"M","35 A 39","URUGUAY",2020,10,"ÑUBLE","1","1","","1",2
"M","35 A 39","URUGUAY",2020,11,"BIOBÍO","9","2","","2",11
"M","35 A 39","URUGUAY",2020,12,"LA ARAUCANÍA","2","","","",2
"M","35 A 39","URUGUAY",2020,13,"LOS RÍOS","2","1","","1",3
"M","35 A 39","URUGUAY",2020,14,"LOS LAGOS","6","2","","2",8
"M","35 A 39","URUGUAY",2020,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","1","","","",1
"M","35 A 39","URUGUAY",2020,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","3","","","",3
"M","35 A 39","URUGUAY",2020,17,"REGIÓN IGNORADA","","3","1","4",4
"M","35 A 39","URUGUAY",2021,1,"ARICA Y PARINACOTA","1","","","",1
"M","35 A 39","URUGUAY",2021,2,"TARAPACÁ","1","","","",1
"M","35 A 39","URUGUAY",2021,3,"ANTOFAGASTA","4","2","1","3",7
"M","35 A 39","URUGUAY",2021,4,"ATACAMA","1","","","",1
"M","35 A 39","URUGUAY",2021,5,"COQUIMBO","9","1","","1",10
"M","35 A 39","URUGUAY",2021,6,"VALPARAÍSO","26","4","","4",30
"M","35 A 39","URUGUAY",2021,7,"METROPOLITANA DE SANTIAGO","166","25","","25",191
"M","35 A 39","URUGUAY",2021,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","7","1","","1",8
"M","35 A 39","URUGUAY",2021,9,"MAULE","6","","","",6
"M","35 A 39","URUGUAY",2021,10,"ÑUBLE","","2","","2",2
"M","35 A 39","URUGUAY",2021,11,"BIOBÍO","6","1","","1",7
"M","35 A 39","URUGUAY",2021,12,"LA ARAUCANÍA","3","","","",3
"M","35 A 39","URUGUAY",2021,13,"LOS RÍOS","2","1","","1",3
"M","35 A 39","URUGUAY",2021,14,"LOS LAGOS","5","1","","1",6
"M","35 A 39","URUGUAY",2021,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","3","","","",3
"M","35 A 39","URUGUAY",2021,17,"REGIÓN IGNORADA","","1","1","2",2
"M","35 A 39","URUGUAY",2022,1,"ARICA Y PARINACOTA","1","","","",1
"M","35 A 39","URUGUAY",2022,3,"ANTOFAGASTA","4","1","","1",5
"M","35 A 39","URUGUAY",2022,4,"ATACAMA","1","","","",1
"M","35 A 39","URUGUAY",2022,5,"COQUIMBO","7","1","","1",8
"M","35 A 39","URUGUAY",2022,6,"VALPARAÍSO","27","6","","6",33
"M","35 A 39","URUGUAY",2022,7,"METROPOLITANA DE SANTIAGO","160","28","","28",188
"M","35 A 39","URUGUAY",2022,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","7","2","","2",9
"M","35 A 39","URUGUAY",2022,9,"MAULE","5","1","","1",6
"M","35 A 39","URUGUAY",2022,10,"ÑUBLE","","1","","1",1
"M","35 A 39","URUGUAY",2022,11,"BIOBÍO","5","4","","4",9
"M","35 A 39","URUGUAY",2022,12,"LA ARAUCANÍA","3","","","",3
"M","35 A 39","URUGUAY",2022,13,"LOS RÍOS","2","1","","1",3
"M","35 A 39","URUGUAY",2022,14,"LOS LAGOS","4","2","","2",6
"M","35 A 39","URUGUAY",2022,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","3","","","",3
"M","35 A 39","URUGUAY",2022,17,"REGIÓN IGNORADA","","1","","1",1
"M","35 A 39","VENEZUELA",2018,1,"ARICA Y PARINACOTA","19","57","","57",76
"M","35 A 39","VENEZUELA",2018,2,"TARAPACÁ","47","115","","115",162
"M","35 A 39","VENEZUELA",2018,3,"ANTOFAGASTA","71","179","1","180",251
"M","35 A 39","VENEZUELA",2018,4,"ATACAMA","19","72","","72",91
"M","35 A 39","VENEZUELA",2018,5,"COQUIMBO","88","213","1","214",302
"M","35 A 39","VENEZUELA",2018,6,"VALPARAÍSO","250","812","1","813",1063
"M","35 A 39","VENEZUELA",2018,7,"METROPOLITANA DE SANTIAGO","4580","5516","23","5539",10119
"M","35 A 39","VENEZUELA",2018,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","123","349","","349",472
"M","35 A 39","VENEZUELA",2018,9,"MAULE","131","388","","388",519
"M","35 A 39","VENEZUELA",2018,10,"ÑUBLE","30","80","","80",110
"M","35 A 39","VENEZUELA",2018,11,"BIOBÍO","92","353","1","354",446
"M","35 A 39","VENEZUELA",2018,12,"LA ARAUCANÍA","45","111","","111",156
"M","35 A 39","VENEZUELA",2018,13,"LOS RÍOS","9","46","","46",55
"M","35 A 39","VENEZUELA",2018,14,"LOS LAGOS","48","209","1","210",258
"M","35 A 39","VENEZUELA",2018,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","6","20","","20",26
"M","35 A 39","VENEZUELA",2018,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","19","52","","52",71
"M","35 A 39","VENEZUELA",2018,17,"REGIÓN IGNORADA","","3959","","3959",3959
"M","35 A 39","VENEZUELA",2019,1,"ARICA Y PARINACOTA","21","148","","148",169
"M","35 A 39","VENEZUELA",2019,2,"TARAPACÁ","46","189","4","193",239
"M","35 A 39","VENEZUELA",2019,3,"ANTOFAGASTA","84","376","2","378",462
"M","35 A 39","VENEZUELA",2019,4,"ATACAMA","19","151","5","156",175
"M","35 A 39","VENEZUELA",2019,5,"COQUIMBO","86","423","6","429",515
"M","35 A 39","VENEZUELA",2019,6,"VALPARAÍSO","268","1485","6","1491",1759
"M","35 A 39","VENEZUELA",2019,7,"METROPOLITANA DE SANTIAGO","5206","10749","54","10803",16009
"M","35 A 39","VENEZUELA",2019,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","133","708","3","711",844
"M","35 A 39","VENEZUELA",2019,9,"MAULE","131","658","2","660",791
"M","35 A 39","VENEZUELA",2019,10,"ÑUBLE","35","181","","181",216
"M","35 A 39","VENEZUELA",2019,11,"BIOBÍO","109","779","9","788",897
"M","35 A 39","VENEZUELA",2019,12,"LA ARAUCANÍA","41","245","2","247",288
"M","35 A 39","VENEZUELA",2019,13,"LOS RÍOS","12","97","","97",109
"M","35 A 39","VENEZUELA",2019,14,"LOS LAGOS","48","430","9","439",487
"M","35 A 39","VENEZUELA",2019,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","3","41","","41",44
"M","35 A 39","VENEZUELA",2019,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","22","101","","101",123
"M","35 A 39","VENEZUELA",2019,17,"REGIÓN IGNORADA","","3842","49","3891",3891
"M","35 A 39","VENEZUELA",2020,1,"ARICA Y PARINACOTA","21","168","1","169",190
"M","35 A 39","VENEZUELA",2020,2,"TARAPACÁ","46","209","6","215",261
"M","35 A 39","VENEZUELA",2020,3,"ANTOFAGASTA","82","434","2","436",518
"M","35 A 39","VENEZUELA",2020,4,"ATACAMA","17","171","9","180",197
"M","35 A 39","VENEZUELA",2020,5,"COQUIMBO","90","516","10","526",616
"M","35 A 39","VENEZUELA",2020,6,"VALPARAÍSO","285","1696","14","1710",1995
"M","35 A 39","VENEZUELA",2020,7,"METROPOLITANA DE SANTIAGO","5798","14007","31","14038",19836
"M","35 A 39","VENEZUELA",2020,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","140","783","5","788",928
"M","35 A 39","VENEZUELA",2020,9,"MAULE","129","736","14","750",879
"M","35 A 39","VENEZUELA",2020,10,"ÑUBLE","38","205","3","208",246
"M","35 A 39","VENEZUELA",2020,11,"BIOBÍO","114","941","15","956",1070
"M","35 A 39","VENEZUELA",2020,12,"LA ARAUCANÍA","48","271","5","276",324
"M","35 A 39","VENEZUELA",2020,13,"LOS RÍOS","15","114","2","116",131
"M","35 A 39","VENEZUELA",2020,14,"LOS LAGOS","50","553","17","570",620
"M","35 A 39","VENEZUELA",2020,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","1","51","","51",52
"M","35 A 39","VENEZUELA",2020,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","25","115","","115",140
"M","35 A 39","VENEZUELA",2020,17,"REGIÓN IGNORADA","","763","130","893",893
"M","35 A 39","VENEZUELA",2021,1,"ARICA Y PARINACOTA","21","176","2","178",199
"M","35 A 39","VENEZUELA",2021,2,"TARAPACÁ","40","242","6","248",288
"M","35 A 39","VENEZUELA",2021,3,"ANTOFAGASTA","80","472","5","477",557
"M","35 A 39","VENEZUELA",2021,4,"ATACAMA","26","177","17","194",220
"M","35 A 39","VENEZUELA",2021,5,"COQUIMBO","95","562","32","594",689
"M","35 A 39","VENEZUELA",2021,6,"VALPARAÍSO","297","1792","100","1892",2189
"M","35 A 39","VENEZUELA",2021,7,"METROPOLITANA DE SANTIAGO","6521","15219","134","15353",21874
"M","35 A 39","VENEZUELA",2021,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","146","862","17","879",1025
"M","35 A 39","VENEZUELA",2021,9,"MAULE","142","815","36","851",993
"M","35 A 39","VENEZUELA",2021,10,"ÑUBLE","29","234","3","237",266
"M","35 A 39","VENEZUELA",2021,11,"BIOBÍO","133","1017","36","1053",1186
"M","35 A 39","VENEZUELA",2021,12,"LA ARAUCANÍA","46","303","21","324",370
"M","35 A 39","VENEZUELA",2021,13,"LOS RÍOS","12","129","2","131",143
"M","35 A 39","VENEZUELA",2021,14,"LOS LAGOS","50","637","52","689",739
"M","35 A 39","VENEZUELA",2021,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","","49","1","50",50
"M","35 A 39","VENEZUELA",2021,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","24","136","2","138",162
"M","35 A 39","VENEZUELA",2021,17,"REGIÓN IGNORADA","","526","890","1416",1416
"M","35 A 39","VENEZUELA",2022,1,"ARICA Y PARINACOTA","19","176","3","179",198
"M","35 A 39","VENEZUELA",2022,2,"TARAPACÁ","39","295","5","300",339
"M","35 A 39","VENEZUELA",2022,3,"ANTOFAGASTA","75","507","11","518",593
"M","35 A 39","VENEZUELA",2022,4,"ATACAMA","26","175","15","190",216
"M","35 A 39","VENEZUELA",2022,5,"COQUIMBO","98","650","39","689",787
"M","35 A 39","VENEZUELA",2022,6,"VALPARAÍSO","320","1904","125","2029",2349
"M","35 A 39","VENEZUELA",2022,7,"METROPOLITANA DE SANTIAGO","7413","16092","239","16331",23744
"M","35 A 39","VENEZUELA",2022,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","154","893","23","916",1070
"M","35 A 39","VENEZUELA",2022,9,"MAULE","156","846","54","900",1056
"M","35 A 39","VENEZUELA",2022,10,"ÑUBLE","26","282","5","287",313
"M","35 A 39","VENEZUELA",2022,11,"BIOBÍO","151","1065","43","1108",1259
"M","35 A 39","VENEZUELA",2022,12,"LA ARAUCANÍA","48","335","21","356",404
"M","35 A 39","VENEZUELA",2022,13,"LOS RÍOS","18","152","6","158",176
"M","35 A 39","VENEZUELA",2022,14,"LOS LAGOS","54","685","50","735",789
"M","35 A 39","VENEZUELA",2022,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","1","60","1","61",62
"M","35 A 39","VENEZUELA",2022,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","21","146","2","148",169
"M","35 A 39","VENEZUELA",2022,17,"REGIÓN IGNORADA","","603","2897","3500",3500
"M","40 A 44","ALEMANIA",2018,2,"TARAPACÁ","2","","","",2
"M","40 A 44","ALEMANIA",2018,5,"COQUIMBO","4","","","",4
"M","40 A 44","ALEMANIA",2018,6,"VALPARAÍSO","24","2","","2",26
"M","40 A 44","ALEMANIA",2018,7,"METROPOLITANA DE SANTIAGO","154","1","","1",155
"M","40 A 44","ALEMANIA",2018,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","1","","","",1
"M","40 A 44","ALEMANIA",2018,9,"MAULE","2","","","",2
"M","40 A 44","ALEMANIA",2018,10,"ÑUBLE","1","","","",1
"M","40 A 44","ALEMANIA",2018,11,"BIOBÍO","9","","","",9
"M","40 A 44","ALEMANIA",2018,12,"LA ARAUCANÍA","5","1","","1",6
"M","40 A 44","ALEMANIA",2018,13,"LOS RÍOS","2","","","",2
"M","40 A 44","ALEMANIA",2018,14,"LOS LAGOS","5","","","",5
"M","40 A 44","ALEMANIA",2018,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","3","","","",3
"M","40 A 44","ALEMANIA",2018,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","4","","1","1",5
"M","40 A 44","ALEMANIA",2018,17,"REGIÓN IGNORADA","","4","","4",4
"M","40 A 44","ALEMANIA",2019,2,"TARAPACÁ","2","","","",2
"M","40 A 44","ALEMANIA",2019,5,"COQUIMBO","3","","","",3
"M","40 A 44","ALEMANIA",2019,6,"VALPARAÍSO","29","2","","2",31
"M","40 A 44","ALEMANIA",2019,7,"METROPOLITANA DE SANTIAGO","178","2","","2",180
"M","40 A 44","ALEMANIA",2019,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","1","1","","1",2
"M","40 A 44","ALEMANIA",2019,9,"MAULE","4","","","",4
"M","40 A 44","ALEMANIA",2019,10,"ÑUBLE","2","","","",2
"M","40 A 44","ALEMANIA",2019,11,"BIOBÍO","12","","","",12
"M","40 A 44","ALEMANIA",2019,12,"LA ARAUCANÍA","5","","","",5
"M","40 A 44","ALEMANIA",2019,13,"LOS RÍOS","2","","","",2
"M","40 A 44","ALEMANIA",2019,14,"LOS LAGOS","5","","","",5
"M","40 A 44","ALEMANIA",2019,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","3","","","",3
"M","40 A 44","ALEMANIA",2019,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","4","","","",4
"M","40 A 44","ALEMANIA",2019,17,"REGIÓN IGNORADA","","12","","12",12
"M","40 A 44","ALEMANIA",2020,2,"TARAPACÁ","4","","","",4
"M","40 A 44","ALEMANIA",2020,5,"COQUIMBO","3","","","",3
"M","40 A 44","ALEMANIA",2020,6,"VALPARAÍSO","35","2","","2",37
"M","40 A 44","ALEMANIA",2020,7,"METROPOLITANA DE SANTIAGO","171","9","3","12",183
"M","40 A 44","ALEMANIA",2020,9,"MAULE","5","","","",5
"M","40 A 44","ALEMANIA",2020,10,"ÑUBLE","2","","","",2
"M","40 A 44","ALEMANIA",2020,11,"BIOBÍO","13","","","",13
"M","40 A 44","ALEMANIA",2020,12,"LA ARAUCANÍA","8","1","","1",9
"M","40 A 44","ALEMANIA",2020,13,"LOS RÍOS","4","","","",4
"M","40 A 44","ALEMANIA",2020,14,"LOS LAGOS","7","","1","1",8
"M","40 A 44","ALEMANIA",2020,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","2","","","",2
"M","40 A 44","ALEMANIA",2020,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","4","","","",4
"M","40 A 44","ALEMANIA",2020,17,"REGIÓN IGNORADA","","7","1","8",8
"M","40 A 44","ALEMANIA",2021,2,"TARAPACÁ","3","","","",3
"M","40 A 44","ALEMANIA",2021,3,"ANTOFAGASTA","1","","","",1
"M","40 A 44","ALEMANIA",2021,5,"COQUIMBO","7","","","",7
"M","40 A 44","ALEMANIA",2021,6,"VALPARAÍSO","34","3","","3",37
"M","40 A 44","ALEMANIA",2021,7,"METROPOLITANA DE SANTIAGO","178","10","4","14",192
"M","40 A 44","ALEMANIA",2021,9,"MAULE","6","","","",6
"M","40 A 44","ALEMANIA",2021,10,"ÑUBLE","3","","","",3
"M","40 A 44","ALEMANIA",2021,11,"BIOBÍO","13","","","",13
"M","40 A 44","ALEMANIA",2021,12,"LA ARAUCANÍA","8","2","","2",10
"M","40 A 44","ALEMANIA",2021,13,"LOS RÍOS","7","","","",7
"M","40 A 44","ALEMANIA",2021,14,"LOS LAGOS","7","","1","1",8
"M","40 A 44","ALEMANIA",2021,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","4","","","",4
"M","40 A 44","ALEMANIA",2021,17,"REGIÓN IGNORADA","","1","1","2",2
"M","40 A 44","ALEMANIA",2022,2,"TARAPACÁ","3","","","",3
"M","40 A 44","ALEMANIA",2022,3,"ANTOFAGASTA","3","1","","1",4
"M","40 A 44","ALEMANIA",2022,5,"COQUIMBO","6","","","",6
"M","40 A 44","ALEMANIA",2022,6,"VALPARAÍSO","34","4","","4",38
"M","40 A 44","ALEMANIA",2022,7,"METROPOLITANA DE SANTIAGO","179","11","2","13",192
"M","40 A 44","ALEMANIA",2022,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","3","2","","2",5
"M","40 A 44","ALEMANIA",2022,9,"MAULE","8","1","","1",9
"M","40 A 44","ALEMANIA",2022,10,"ÑUBLE","2","","","",2
"M","40 A 44","ALEMANIA",2022,11,"BIOBÍO","15","1","","1",16
"M","40 A 44","ALEMANIA",2022,12,"LA ARAUCANÍA","7","1","","1",8
"M","40 A 44","ALEMANIA",2022,13,"LOS RÍOS","8","1","","1",9
"M","40 A 44","ALEMANIA",2022,14,"LOS LAGOS","8","","1","1",9
"M","40 A 44","ALEMANIA",2022,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","3","","","",3
