"";"comuna";"pais";"año";"n";"residencia";"estado"
"10031";"El Bosque";"Bolivia";2023;26;"Temporal";"Acogidas"
"10032";"El Bosque";"Brasil";2023;4;"Temporal";"Acogidas"
"10033";"El Bosque";"China";2023;6;"Temporal";"Acogidas"
"10034";"El Bosque";"Colombia";2023;126;"Temporal";"Acogidas"
"10035";"El Bosque";"Cuba";2023;4;"Temporal";"Acogidas"
"10036";"El Bosque";"Ecuador";2023;35;"Temporal";"Acogidas"
"10037";"El Bosque";"España";2023;2;"Temporal";"Acogidas"
"10038";"El Bosque";"Filipinas";2023;1;"Temporal";"Acogidas"
"10039";"El Bosque";"Haití";2023;384;"Temporal";"Acogidas"
"10040";"El Bosque";"Honduras";2023;1;"Temporal";"Acogidas"
"10041";"El Bosque";"Paraguay";2023;2;"Temporal";"Acogidas"
"10042";"El Bosque";"Perú";2023;132;"Temporal";"Acogidas"
"10043";"El Bosque";"Portugal";2023;1;"Temporal";"Acogidas"
"10044";"El Bosque";"República Dominicana";2023;14;"Temporal";"Acogidas"
"10045";"El Bosque";"Uruguay";2023;2;"Temporal";"Acogidas"
"10046";"El Bosque";"Venezuela";2023;580;"Temporal";"Acogidas"
"10047";"El Carmen";"Colombia";2023;1;"Temporal";"Acogidas"
"10048";"El Carmen";"Estados Unidos";2023;1;"Temporal";"Acogidas"
"10049";"El Carmen";"Paraguay";2023;1;"Temporal";"Acogidas"
"10050";"El Carmen";"Venezuela";2023;9;"Temporal";"Acogidas"
"10051";"El Monte";"Argentina";2023;2;"Temporal";"Acogidas"
"10052";"El Monte";"Bolivia";2023;6;"Temporal";"Acogidas"
"10053";"El Monte";"Brasil";2023;3;"Temporal";"Acogidas"
"10054";"El Monte";"Colombia";2023;11;"Temporal";"Acogidas"
"10055";"El Monte";"Cuba";2023;1;"Temporal";"Acogidas"
"10056";"El Monte";"Ecuador";2023;6;"Temporal";"Acogidas"
"10057";"El Monte";"Haití";2023;63;"Temporal";"Acogidas"
"10058";"El Monte";"Perú";2023;9;"Temporal";"Acogidas"
"10059";"El Monte";"República Dominicana";2023;1;"Temporal";"Acogidas"
"10060";"El Monte";"Venezuela";2023;56;"Temporal";"Acogidas"
"10061";"El Quisco";"Argentina";2023;24;"Temporal";"Acogidas"
"10062";"El Quisco";"Bolivia";2023;5;"Temporal";"Acogidas"
"10063";"El Quisco";"China";2023;2;"Temporal";"Acogidas"
"10064";"El Quisco";"Colombia";2023;45;"Temporal";"Acogidas"
"10065";"El Quisco";"Cuba";2023;3;"Temporal";"Acogidas"
"10066";"El Quisco";"Ecuador";2023;3;"Temporal";"Acogidas"
"10067";"El Quisco";"Haití";2023;36;"Temporal";"Acogidas"
"10068";"El Quisco";"Perú";2023;2;"Temporal";"Acogidas"
"10069";"El Quisco";"República Dominicana";2023;1;"Temporal";"Acogidas"
"10070";"El Quisco";"Uruguay";2023;1;"Temporal";"Acogidas"
"10071";"El Quisco";"Venezuela";2023;132;"Temporal";"Acogidas"
"10072";"El Tabo";"Argentina";2023;3;"Temporal";"Acogidas"
"10073";"El Tabo";"Brasil";2023;2;"Temporal";"Acogidas"
"10074";"El Tabo";"China";2023;1;"Temporal";"Acogidas"
"10075";"El Tabo";"Colombia";2023;8;"Temporal";"Acogidas"
"10076";"El Tabo";"Ecuador";2023;3;"Temporal";"Acogidas"
"10077";"El Tabo";"Estados Unidos";2023;1;"Temporal";"Acogidas"
"10078";"El Tabo";"Haití";2023;16;"Temporal";"Acogidas"
"10079";"El Tabo";"Paraguay";2023;1;"Temporal";"Acogidas"
"10080";"El Tabo";"Perú";2023;7;"Temporal";"Acogidas"
"10081";"El Tabo";"Venezuela";2023;35;"Temporal";"Acogidas"
"10082";"Empedrado";"Colombia";2023;1;"Temporal";"Acogidas"
"10083";"Empedrado";"Haití";2023;1;"Temporal";"Acogidas"
"10084";"Empedrado";"Venezuela";2023;9;"Temporal";"Acogidas"
"10085";"Ercilla";"Haití";2023;1;"Temporal";"Acogidas"
"10086";"Estación Central";"Argentina";2023;25;"Temporal";"Acogidas"
"10087";"Estación Central";"Australia";2023;3;"Temporal";"Acogidas"
"10088";"Estación Central";"Bolivia";2023;141;"Temporal";"Acogidas"
"10089";"Estación Central";"Brasil";2023;18;"Temporal";"Acogidas"
"10090";"Estación Central";"China";2023;35;"Temporal";"Acogidas"
"10091";"Estación Central";"Colombia";2023;873;"Temporal";"Acogidas"
"10092";"Estación Central";"Cuba";2023;42;"Temporal";"Acogidas"
"10093";"Estación Central";"Dominica";2023;3;"Temporal";"Acogidas"
"10094";"Estación Central";"Ecuador";2023;193;"Temporal";"Acogidas"
"10095";"Estación Central";"El Salvador";2023;5;"Temporal";"Acogidas"
"10096";"Estación Central";"España";2023;7;"Temporal";"Acogidas"
"10097";"Estación Central";"Estados Unidos";2023;1;"Temporal";"Acogidas"
"10098";"Estación Central";"Haití";2023;967;"Temporal";"Acogidas"
"10099";"Estación Central";"India";2023;1;"Temporal";"Acogidas"
"10100";"Estación Central";"Italia";2023;4;"Temporal";"Acogidas"
"10101";"Estación Central";"Líbano";2023;1;"Temporal";"Acogidas"
"10102";"Estación Central";"México";2023;2;"Temporal";"Acogidas"
"10103";"Estación Central";"Nicaragua";2023;3;"Temporal";"Acogidas"
"10104";"Estación Central";"Otro país";2023;5;"Temporal";"Acogidas"
"10105";"Estación Central";"Pakistán";2023;2;"Temporal";"Acogidas"
"10106";"Estación Central";"Panamá";2023;2;"Temporal";"Acogidas"
"10107";"Estación Central";"Paraguay";2023;3;"Temporal";"Acogidas"
"10108";"Estación Central";"Perú";2023;894;"Temporal";"Acogidas"
"10109";"Estación Central";"Portugal";2023;1;"Temporal";"Acogidas"
"10110";"Estación Central";"República Dominicana";2023;113;"Temporal";"Acogidas"
"10111";"Estación Central";"Siria";2023;1;"Temporal";"Acogidas"
"10112";"Estación Central";"Turquía";2023;1;"Temporal";"Acogidas"
"10113";"Estación Central";"Uruguay";2023;7;"Temporal";"Acogidas"
"10114";"Estación Central";"Venezuela";2023;7303;"Temporal";"Acogidas"
"10115";"Florida";"Ecuador";2023;2;"Temporal";"Acogidas"
"10116";"Florida";"Guatemala";2023;1;"Temporal";"Acogidas"
"10117";"Florida";"Haití";2023;1;"Temporal";"Acogidas"
"10118";"Florida";"Perú";2023;2;"Temporal";"Acogidas"
"10119";"Florida";"Venezuela";2023;9;"Temporal";"Acogidas"
"10120";"Freire";"Argentina";2023;1;"Temporal";"Acogidas"
"10121";"Freire";"China";2023;1;"Temporal";"Acogidas"
"10122";"Freire";"Colombia";2023;3;"Temporal";"Acogidas"
"10123";"Freire";"Haití";2023;7;"Temporal";"Acogidas"
"10124";"Freire";"Uruguay";2023;1;"Temporal";"Acogidas"
"10125";"Freire";"Venezuela";2023;5;"Temporal";"Acogidas"
"10126";"Freirina";"Bolivia";2023;3;"Temporal";"Acogidas"
"10127";"Freirina";"Colombia";2023;2;"Temporal";"Acogidas"
"10128";"Freirina";"España";2023;1;"Temporal";"Acogidas"
"10129";"Freirina";"Perú";2023;2;"Temporal";"Acogidas"
"10130";"Freirina";"Venezuela";2023;1;"Temporal";"Acogidas"
"10131";"Fresia";"Argentina";2023;1;"Temporal";"Acogidas"
"10132";"Fresia";"Bolivia";2023;2;"Temporal";"Acogidas"
"10133";"Fresia";"Brasil";2023;1;"Temporal";"Acogidas"
"10134";"Fresia";"Colombia";2023;2;"Temporal";"Acogidas"
"10135";"Fresia";"Venezuela";2023;9;"Temporal";"Acogidas"
"10136";"Frutillar";"Argentina";2023;2;"Temporal";"Acogidas"
"10137";"Frutillar";"Brasil";2023;1;"Temporal";"Acogidas"
"10138";"Frutillar";"Bélgica";2023;1;"Temporal";"Acogidas"
"10139";"Frutillar";"Colombia";2023;2;"Temporal";"Acogidas"
"10140";"Frutillar";"Ecuador";2023;1;"Temporal";"Acogidas"
"10141";"Frutillar";"España";2023;2;"Temporal";"Acogidas"
"10142";"Frutillar";"Estados Unidos";2023;1;"Temporal";"Acogidas"
"10143";"Frutillar";"Haití";2023;11;"Temporal";"Acogidas"
"10144";"Frutillar";"Perú";2023;5;"Temporal";"Acogidas"
"10145";"Frutillar";"Uruguay";2023;1;"Temporal";"Acogidas"
"10146";"Frutillar";"Venezuela";2023;39;"Temporal";"Acogidas"
"10147";"Futaleufú";"Alemania";2023;1;"Temporal";"Acogidas"
"10148";"Futaleufú";"Argentina";2023;6;"Temporal";"Acogidas"
"10149";"Futaleufú";"Canadá";2023;1;"Temporal";"Acogidas"
"10150";"Futaleufú";"Colombia";2023;1;"Temporal";"Acogidas"
"10151";"Futaleufú";"Ecuador";2023;1;"Temporal";"Acogidas"
"10152";"Futaleufú";"Estados Unidos";2023;2;"Temporal";"Acogidas"
"10153";"Futaleufú";"Italia";2023;1;"Temporal";"Acogidas"
"10154";"Futaleufú";"Perú";2023;1;"Temporal";"Acogidas"
"10155";"Futaleufú";"Venezuela";2023;8;"Temporal";"Acogidas"
"10156";"Futrono";"Argentina";2023;1;"Temporal";"Acogidas"
"10157";"Futrono";"Colombia";2023;1;"Temporal";"Acogidas"
"10158";"Futrono";"España";2023;1;"Temporal";"Acogidas"
"10159";"Futrono";"Francia";2023;1;"Temporal";"Acogidas"
"10160";"Futrono";"Haití";2023;4;"Temporal";"Acogidas"
"10161";"Futrono";"Italia";2023;1;"Temporal";"Acogidas"
"10162";"Futrono";"Uruguay";2023;1;"Temporal";"Acogidas"
"10163";"Futrono";"Venezuela";2023;11;"Temporal";"Acogidas"
"10164";"Galvarino";"Argentina";2023;1;"Temporal";"Acogidas"
"10165";"Galvarino";"Haití";2023;1;"Temporal";"Acogidas"
"10166";"Galvarino";"Venezuela";2023;1;"Temporal";"Acogidas"
"10167";"General Lagos";"Bolivia";2023;10;"Temporal";"Acogidas"
"10168";"General Lagos";"Perú";2023;3;"Temporal";"Acogidas"
"10169";"General Lagos";"Venezuela";2023;1;"Temporal";"Acogidas"
"10170";"Gorbea";"Argentina";2023;1;"Temporal";"Acogidas"
"10171";"Gorbea";"Bolivia";2023;2;"Temporal";"Acogidas"
"10172";"Gorbea";"Colombia";2023;2;"Temporal";"Acogidas"
"10173";"Gorbea";"Cuba";2023;1;"Temporal";"Acogidas"
"10174";"Gorbea";"Ecuador";2023;4;"Temporal";"Acogidas"
"10175";"Gorbea";"Haití";2023;14;"Temporal";"Acogidas"
"10176";"Gorbea";"Venezuela";2023;4;"Temporal";"Acogidas"
"10177";"Graneros";"Argentina";2023;2;"Temporal";"Acogidas"
"10178";"Graneros";"Bolivia";2023;87;"Temporal";"Acogidas"
"10179";"Graneros";"China";2023;1;"Temporal";"Acogidas"
"10180";"Graneros";"Colombia";2023;8;"Temporal";"Acogidas"
"10181";"Graneros";"Cuba";2023;5;"Temporal";"Acogidas"
"10182";"Graneros";"Ecuador";2023;2;"Temporal";"Acogidas"
"10183";"Graneros";"Guatemala";2023;1;"Temporal";"Acogidas"
"10184";"Graneros";"Haití";2023;93;"Temporal";"Acogidas"
"10185";"Graneros";"India";2023;1;"Temporal";"Acogidas"
"10186";"Graneros";"Italia";2023;1;"Temporal";"Acogidas"
"10187";"Graneros";"Paraguay";2023;1;"Temporal";"Acogidas"
"10188";"Graneros";"Perú";2023;8;"Temporal";"Acogidas"
"10189";"Graneros";"Venezuela";2023;66;"Temporal";"Acogidas"
"10190";"Guaitecas";"Bolivia";2023;1;"Temporal";"Acogidas"
"10191";"Guaitecas";"Colombia";2023;12;"Temporal";"Acogidas"
"10192";"Guaitecas";"Uruguay";2023;1;"Temporal";"Acogidas"
"10193";"Guaitecas";"Venezuela";2023;1;"Temporal";"Acogidas"
"10194";"Hijuelas";"Argentina";2023;1;"Temporal";"Acogidas"
"10195";"Hijuelas";"Bolivia";2023;61;"Temporal";"Acogidas"
"10196";"Hijuelas";"Brasil";2023;1;"Temporal";"Acogidas"
"10197";"Hijuelas";"Colombia";2023;11;"Temporal";"Acogidas"
"10198";"Hijuelas";"Cuba";2023;1;"Temporal";"Acogidas"
"10199";"Hijuelas";"Ecuador";2023;5;"Temporal";"Acogidas"
"10200";"Hijuelas";"Haití";2023;17;"Temporal";"Acogidas"
"10201";"Hijuelas";"México";2023;1;"Temporal";"Acogidas"
"10202";"Hijuelas";"Perú";2023;7;"Temporal";"Acogidas"
"10203";"Hijuelas";"República Dominicana";2023;1;"Temporal";"Acogidas"
"10204";"Hijuelas";"Venezuela";2023;45;"Temporal";"Acogidas"
"10205";"Hualaihué";"Haití";2023;1;"Temporal";"Acogidas"
"10206";"Hualaihué";"Sudáfrica";2023;1;"Temporal";"Acogidas"
"10207";"Hualaihué";"Venezuela";2023;16;"Temporal";"Acogidas"
"10208";"Hualañé";"China";2023;1;"Temporal";"Acogidas"
"10209";"Hualañé";"Ecuador";2023;3;"Temporal";"Acogidas"
"10210";"Hualañé";"Haití";2023;5;"Temporal";"Acogidas"
"10211";"Hualañé";"Perú";2023;2;"Temporal";"Acogidas"
"10212";"Hualañé";"Venezuela";2023;24;"Temporal";"Acogidas"
"10213";"Hualpén";"Bolivia";2023;2;"Temporal";"Acogidas"
"10214";"Hualpén";"Brasil";2023;2;"Temporal";"Acogidas"
"10215";"Hualpén";"Colombia";2023;25;"Temporal";"Acogidas"
"10216";"Hualpén";"Cuba";2023;1;"Temporal";"Acogidas"
"10217";"Hualpén";"Ecuador";2023;9;"Temporal";"Acogidas"
"10218";"Hualpén";"Estados Unidos";2023;2;"Temporal";"Acogidas"
"10219";"Hualpén";"Haití";2023;19;"Temporal";"Acogidas"
"10220";"Hualpén";"Honduras";2023;1;"Temporal";"Acogidas"
"10221";"Hualpén";"Perú";2023;8;"Temporal";"Acogidas"
"10222";"Hualpén";"República Dominicana";2023;3;"Temporal";"Acogidas"
"10223";"Hualpén";"Rusia";2023;1;"Temporal";"Acogidas"
"10224";"Hualpén";"Venezuela";2023;335;"Temporal";"Acogidas"
"10225";"Hualqui";"China";2023;1;"Temporal";"Acogidas"
"10226";"Hualqui";"Francia";2023;1;"Temporal";"Acogidas"
"10227";"Hualqui";"Haití";2023;31;"Temporal";"Acogidas"
"10228";"Hualqui";"Nicaragua";2023;1;"Temporal";"Acogidas"
"10229";"Hualqui";"Venezuela";2023;18;"Temporal";"Acogidas"
"10230";"Huara";"Argentina";2023;1;"Temporal";"Acogidas"
"10231";"Huara";"Bolivia";2023;81;"Temporal";"Acogidas"
"10232";"Huara";"Colombia";2023;2;"Temporal";"Acogidas"
"10233";"Huara";"Perú";2023;3;"Temporal";"Acogidas"
"10234";"Huara";"Venezuela";2023;4;"Temporal";"Acogidas"
"10235";"Huasco";"Bolivia";2023;16;"Temporal";"Acogidas"
"10236";"Huasco";"China";2023;1;"Temporal";"Acogidas"
"10237";"Huasco";"Colombia";2023;23;"Temporal";"Acogidas"
"10238";"Huasco";"España";2023;2;"Temporal";"Acogidas"
"10239";"Huasco";"Haití";2023;7;"Temporal";"Acogidas"
"10240";"Huasco";"México";2023;2;"Temporal";"Acogidas"
"10241";"Huasco";"Perú";2023;4;"Temporal";"Acogidas"
"10242";"Huasco";"Polonia";2023;1;"Temporal";"Acogidas"
"10243";"Huasco";"Rumanía";2023;1;"Temporal";"Acogidas"
"10244";"Huasco";"Venezuela";2023;16;"Temporal";"Acogidas"
"10245";"Huechuraba";"Alemania";2023;1;"Temporal";"Acogidas"
"10246";"Huechuraba";"Argentina";2023;35;"Temporal";"Acogidas"
"10247";"Huechuraba";"Bolivia";2023;21;"Temporal";"Acogidas"
"10248";"Huechuraba";"Brasil";2023;21;"Temporal";"Acogidas"
"10249";"Huechuraba";"China";2023;5;"Temporal";"Acogidas"
"10250";"Huechuraba";"Colombia";2023;141;"Temporal";"Acogidas"
"10251";"Huechuraba";"Cuba";2023;16;"Temporal";"Acogidas"
"10252";"Huechuraba";"Ecuador";2023;42;"Temporal";"Acogidas"
"10253";"Huechuraba";"El Salvador";2023;3;"Temporal";"Acogidas"
"10254";"Huechuraba";"España";2023;3;"Temporal";"Acogidas"
"10255";"Huechuraba";"Estados Unidos";2023;1;"Temporal";"Acogidas"
"10256";"Huechuraba";"Francia";2023;1;"Temporal";"Acogidas"
"10257";"Huechuraba";"Haití";2023;89;"Temporal";"Acogidas"
"10258";"Huechuraba";"Honduras";2023;1;"Temporal";"Acogidas"
"10259";"Huechuraba";"India";2023;1;"Temporal";"Acogidas"
"10260";"Huechuraba";"Italia";2023;1;"Temporal";"Acogidas"
"10261";"Huechuraba";"México";2023;1;"Temporal";"Acogidas"
"10262";"Huechuraba";"Nicaragua";2023;1;"Temporal";"Acogidas"
"10263";"Huechuraba";"Otro país";2023;1;"Temporal";"Acogidas"
"10264";"Huechuraba";"Panamá";2023;3;"Temporal";"Acogidas"
"10265";"Huechuraba";"Paraguay";2023;2;"Temporal";"Acogidas"
"10266";"Huechuraba";"Perú";2023;130;"Temporal";"Acogidas"
"10267";"Huechuraba";"Portugal";2023;2;"Temporal";"Acogidas"
"10268";"Huechuraba";"República Dominicana";2023;15;"Temporal";"Acogidas"
"10269";"Huechuraba";"Ucrania";2023;1;"Temporal";"Acogidas"
"10270";"Huechuraba";"Uruguay";2023;3;"Temporal";"Acogidas"
"10271";"Huechuraba";"Venezuela";2023;514;"Temporal";"Acogidas"
"10272";"Illapel";"Argentina";2023;1;"Temporal";"Acogidas"
"10273";"Illapel";"Bolivia";2023;12;"Temporal";"Acogidas"
"10274";"Illapel";"China";2023;2;"Temporal";"Acogidas"
"10275";"Illapel";"Colombia";2023;13;"Temporal";"Acogidas"
"10276";"Illapel";"Cuba";2023;2;"Temporal";"Acogidas"
"10277";"Illapel";"Dominica";2023;1;"Temporal";"Acogidas"
"10278";"Illapel";"Ecuador";2023;7;"Temporal";"Acogidas"
"10279";"Illapel";"Haití";2023;30;"Temporal";"Acogidas"
"10280";"Illapel";"México";2023;1;"Temporal";"Acogidas"
"10281";"Illapel";"Perú";2023;13;"Temporal";"Acogidas"
"10282";"Illapel";"República Dominicana";2023;1;"Temporal";"Acogidas"
